# Mapping generated from sheet data-prestations, input data.csv output 4_prestations_1.csv
"category";"service";"label";"search_filter";"price";"billing";"filter_presentation";"calculating";"job"
"Maison & travaux";"Menuiserie";"Construction meuble en palette";"";0;"par m3";"Construction";"Volume";"Menuisier"
"Maison & travaux";"Menuiserie";"Décapage de porte";"";0;"par m2";"Décapage";"Surface";"Menuisier"
"Maison & travaux";"Menuiserie";"Décapage de fenêtre";"";0;"par m2";"Décapage";"Surface";"Menuisier"
"Maison & travaux";"Menuiserie";"Décapage bois de façade";"";0;"par m2";"Décapage";"Surface";"Menuisier"
"Maison & travaux";"Menuiserie";"Décapage de meuble";"";0;"par m2";"Construction";"Surface";"Menuisier"
"Maison & travaux";"Miroiterie";"Pose miroir";"";0;"unitaire";"";"Nombre";"Miroitier"
"Maison & travaux";"Miroiterie";"Dépose miroir";"";0;"unitaire";"";"Nombre";"Miroitier"
"Décoration";"Montage Restauration Meuble";"Montage de meuble";"";0;"unitaire";"Montage & Démontage";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Démontage de meuble";"";0;"unitaire";"Montage & Démontage";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Montage dressing";"";0;"par m2";"Montage & Démontage";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Réparation armoire, penderie";"";0;"unitaire";"Réparation";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Réparation meuble, commode";"";0;"unitaire";"Réparation";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Réparation chevet, petit meuble";"";0;"unitaire";"Réparation";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Réparation bureau";"";0;"unitaire";"Réparation";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Réparation vaisselier, Buffet";"";0;"unitaire";"Réparation";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Réparation table";"";0;"unitaire";"Réparation";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Réparation chaises, fauteuil ";"";0;"unitaire";"Réparation";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Restauration meuble, commode";"";0;"unitaire";"Décapage et peinture";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Restauration chevet, petit meuble";"";0;"unitaire";"Décapage et peinture";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Restauration bureau";"";0;"unitaire";"Décapage et peinture";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Restauration vaisselier, buffet";"";0;"unitaire";"Décapage et peinture";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Restauration table";"";0;"unitaire";"Décapage et peinture";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Restauration chaises";"";0;"unitaire";"Décapage et peinture";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Tapisserie chaises";"";0;"unitaire";"Tapisserie ";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Tapisserie canapé";"";0;"unitaire";"Tapisserie ";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Tapisserie fauteuil";"";0;"unitaire";"Tapisserie ";"Nombre";""
"Décoration";"Montage Restauration Meuble";"Rempaillage chaise ";"";0;"unitaire";"Rempaillage";"Nombre";""
"Evènementiel ";"Musicien ";"Soliste violoniste";"";0;"de l'heure";"Solo";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Soliste pianiste";"";0;"de l'heure";"Solo";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Soliste guitariste ";"";0;"de l'heure";"Solo";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Soliste saxophoniste";"";0;"de l'heure";"Solo";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Groupe de Jazz";"";0;"de l'heure";"Groupe ";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Groupe musique orientale";"";0;"de l'heure";"Groupe ";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Groupe musique classique ";"";0;"de l'heure";"Groupe ";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Groupe musique pop Rock";"";0;"de l'heure";"Groupe ";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Groupe de rap";"";0;"de l'heure";"Groupe ";"Nombre";"Musicien"
"Evènementiel ";"Musicien ";"Groupe de métal";"";0;"de l'heure";"Groupe ";"Nombre";"Musicien"
"Jardin & équipements";"Nettoyage jardin";"Entretien fontaine à eau";"";0;"par prestation";"";"Nombre";"Monteur"
"Jardin & équipements";"Nettoyage jardin";"Entretien mare";"";0;"par m2";"";"Surface";"Monteur"
"Jardin & équipements";"Nettoyage jardin";"Entretien salon de jardin";"";0;"par prestation";"";"Nombre";"Monteur"
"Jardin & équipements";"Nettoyage jardin";"Nettoyage facade";"";0;"par m2";"";"Surface";"Nettoyeur"
"Jardin & équipements";"Nettoyage jardin";"Nettoyage toiture";"";0;"par m2";"";"Surface";"Nettoyeur"
"Jardin & équipements";"Nettoyage jardin";"Déblaiement neige";"";0;"par m2";"";"Surface";"Nettoyeur"
"High tech";"Ordinateur";"Réparation disque dur";"";0;"unitaire";"Réparation";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Réparation ventilateur ";"";0;"unitaire";"Réparation";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Prise en main Ordinateur ";"";0;"par prestation";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Installation Imprimante";"";0;"unitaire";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Installation Boitier CPL";"";0;"unitaire";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Aide à la pratique de l'informatique";"";0;"de l'heure";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Installation Antivirus";"";0;"par prestation";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Installation d'un ordinateur";"";0;"par prestation";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Réinstallation d'un Ordinateur";"";0;"par prestation";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Nettoyage Ordinateur (virus etc.)";"";0;"par prestation";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Mise en Wifi Ordinateur + Téléphone + Imprimante";"";0;"par prestation";"Assistance";"Nombre";"Infomaticien"
"High tech";"Ordinateur";"Utilisation Chrome Cast et Installation";"";0;"par prestation";"Assistance";"Nombre";"Infomaticien"
"Evènementiel ";"Organisation évènementielle";"Organisation Bar Mitzvah ";"";0;"par prestation";"";"Nombre";""
"Evènementiel ";"Organisation évènementielle";"Organisation soirée privée";"";0;"par prestation";"";"Nombre";""
"Evènementiel ";"Organisation évènementielle";"Organisation anniversaire adulte ";"";0;"par prestation";"";"Nombre";""
"Evènementiel ";"Organisation évènementielle";"Organisation anniversaire enfant ";"";0;"par prestation";"";"Nombre";""
"Evènementiel ";"Organisation évènementielle";"Organisation baptème ";"";0;"par prestation";"";"Nombre";""
"Evènementiel ";"Organisation évènementielle";"Organisation enterrement de vie de jeune fille";"";0;"par prestation";"";"Nombre";""
"Evènementiel ";"Organisation évènementielle";"Organisation enterrement de vie de garçon";"";0;"par prestation";"";"Nombre";""
"Maison & travaux";"Peinture";"Peinture plafond";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture mur";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture sol";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Préparation mur ";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Lessivage mur ";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture Escalier";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture plan de travail";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture boiserie";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture faience / crédence";"";0;"par m2";"Intérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture mur";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture sol";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture escalier";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Préparation mur";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture toiture ";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture Boiserie";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture Volets";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture Terrasse";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture palissade";"";0;"par m2";"Extérieur";"Surface";"Peintre"
"Maison & travaux";"Peinture";"Peinture facade";"";0;"par m2";"Extérieur";"Surface";"Façadier"
"Vêtements, chaussures & accessoires";"Personnalisation vêtements";"Impression numérique vêtement";"";0;"unitaire";"";"Nombre";""
"Vêtements, chaussures & accessoires";"Personnalisation vêtements";"Impression numérique chaussure";"";0;"unitaire";"";"Nombre";""
"Vêtements, chaussures & accessoires";"Personnalisation vêtements";"Flocage vêtement";"";0;"unitaire";"";"Nombre";""
"Vêtements, chaussures & accessoires";"Personnalisation vêtements";"Flocage chaussure";"";0;"unitaire";"";"Nombre";""
"Vêtements, chaussures & accessoires";"Personnalisation vêtements";"Sérigraphie vêtements";"";0;"unitaire";"";"Nombre";""
"Vêtements, chaussures & accessoires";"Personnalisation vêtements";"Sérigraphie chaussure";"";0;"unitaire";"";"Nombre";""
"Vêtements, chaussures & accessoires";"Personnalisation vêtements";"Broderie vêtements";"";0;"unitaire";"";"Nombre";""
"Vêtements, chaussures & accessoires";"Personnalisation vêtements";"Personnalisation de chaussures";"";0;"unitaire";"";"Nombre";""
"Décoration";"Petits travaux de décoration";"Accrochage de tableau, cadre et miroir";"";0;"unitaire";"";"Nombre";""
"Décoration";"Petits travaux de décoration";"Pose de tringle à rideaux";"";0;"unitaire";"";"Nombre";""
"Décoration";"Petits travaux de décoration";"Fixation d'étagère";"";0;"unitaire";"";"Nombre";""
"Décoration";"Petits travaux de décoration";"Encadrement de tableau";"";0;"unitaire";"";"Nombre";""
"Décoration";"Petits travaux de décoration";"Changement d'ampoule";"";0;"unitaire";"";"Nombre";""
"Décoration";"Petits travaux de décoration";"Rebouchage de trou";"";0;"unitaire";"";"Nombre";""
"Décoration";"Petits travaux de décoration";"Perçage de trou ";"";0;"unitaire";"";"Nombre";""
"Evènementiel ";"Photographie";"Shooting préparatifs / cérémonie / soirée";"";0;"par prestation";"Mariage";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Shooting cérémonie / Soirée ";"";0;"par prestation";"Mariage";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Shooting préparatifs / Cérémonie";"";0;"par prestation";"Mariage";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Book Photos / Shooting solo";"";0;"par prestation";"Reportage / portrait";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Book Photos / Shooting couple";"";0;"par prestation";"Reportage / portrait";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Book Photos / Shooting famille";"";0;"par prestation";"Reportage / portrait";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Shooting Corporate";"";0;"par prestation";"Reportage / portrait";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Shooting autres portraits";"";0;"par prestation";"Reportage / portrait";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Autres reportages";"";0;"par prestation";"Reportage / portrait";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Retouche photos";"";0;"par prestation";"Retouche";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Monteur photos";"";0;"par prestation";"Retouche";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Pack shooting grossesse + naissance + 6 mois";"";0;"par prestation";"Naissance ";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Shooting grossesse ";"";0;"par prestation";"Naissance ";"Nombre";"Photographe"
"Evènementiel ";"Photographie";"Shooting naissance ";"";0;"par prestation";"Naissance ";"Nombre";"Photographe"
"Jardin & équipements";"Piscine & spa";"Installation piscine hors sol";"";0;"par m2";"Installation";"Surface";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Installation spa";"";0;"unitaire";"Installation";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Réparation piscine";"";0;"de l'heure";"Réparation";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Réparation liner";"";0;"de l'heure";"Réparation";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Réparation skimer";"";0;"de l'heure";"Réparation";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Réparation système pompe piscine";"";0;"de l'heure";"Réparation";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Réparation robot piscine ";"";0;"de l'heure";"Réparation";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Réparation spa";"";0;"de l'heure";"Réparation";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Entretien piscine";"";0;"de l'heure";"Entretien";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Entretien spa";"";0;"de l'heure";"Entretien";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Nettoyage piscine";"";0;"par prestation";"Nettoyage";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Nettoyage liner";"";0;"par prestation";"Nettoyage";"Nombre";"Pisciniste"
"Jardin & équipements";"Piscine & spa";"Nettoyage spa";"";0;"par prestation";"Nettoyage";"Nombre";"Pisciniste"
"Maison & travaux";"Plâtrerie & isolation";"Pose de placo plâtre";"";0;"par m2";"Pose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Pose isolant cloisons";"";0;"par m2";"Pose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Pose isolant comble";"";0;"par m2";"Pose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Pose isolant Thermique";"";0;"par m2";"Pose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Pose isolant phonique";"";0;"par m2";"Pose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Pose de bandes";"";0;"par m2";"Pose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Application d'un enduit de lissage";"";0;"par m2";"Pose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Ponçage de platre";"";0;"par m2";"Préparation";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Dépose de placo plâtre";"";0;"par m2";"Dépose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Dépose isolant cloisons";"";0;"par m2";"Dépose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Dépose isolant comble";"";0;"par m2";"Dépose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Dépose isolant Thermique";"";0;"par m2";"Dépose";"Surface";"Plâtrier"
"Maison & travaux";"Plâtrerie & isolation";"Dépose isolant phonique";"";0;"par m2";"Dépose";"Surface";"Plâtrier"
"Maison & travaux";"Plomberie";"Installation évier";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Installation baignoire";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Installation douche";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Installation cabine de douche";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Installation toilette";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Installation robinetterie ";"";0;"unitaire";"Installation";"Nombre ";"Plombier"
"Maison & travaux";"Plomberie";"Installation climatiseur";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Installation mitigeur";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Installation adoucisseur";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Raccordement";"";0;"unitaire";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Pose joint silicone";"";0;"par mètre";"Installation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Réparation évier";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Réparation baignoire";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Réparation douche";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Réparation cabine de douche";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Réparation chasse d'eau";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Réparation robinetterie ";"";0;"unitaire";"Réparation ";"Nombre";"Plombier "
"Maison & travaux";"Plomberie";"Réparation climatiseur";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Réparation mitigeur";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Réparation adoucisseur";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Purge radiateur";"";0;"unitaire";"Réparation";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Détection de fuite ";"";0;"unitaire";"Dépannage";"Nombre";"Plombier"
"Maison & travaux";"Plomberie";"Débouchage canalisation";"";0;"unitaire";"Dépannage";"Nombre";"Plombier"
"Animaux";"Promenade d'animaux";"Promenade chien ";"";0;"de l'heure";"";"Nombre";"Promeneur"
"Animaux";"Promenade d'animaux";"Promenade cheval ";"";0;"de l'heure";"";"Nombre";"Promeneur"
"Animaux";"Promenade d'animaux";"Promenage poney ";"";0;"de l'heure";"";"Nombre";"Promeneur"
"Animaux";"Promenade d'animaux";"Promenade âne ";"";0;"de l'heure";"";"Nombre";"Promeneur"
"Maison & travaux";"Ramonage";"Ramonage cheminée";"";0;"unitaire";"";"Nombre";"Ramonneur"
"Maison & travaux";"Ramonage";"Ramonage conduit gaz";"";0;"unitaire";"";"Nombre";"Ramonneur"
"Maison & travaux";"Ramonage";"Ramonage conduit fuel";"";0;"unitaire";"";"Nombre";"Ramonneur"
"Maison & travaux";"Ramonage";"Ramonage conduit charbon";"";0;"unitaire";"";"Nombre";"Ramonneur"
"Maison & travaux";"Ramonage";"Ramonage poêle";"";0;"unitaire";"";"Nombre";"Ramonneur"
"Langues";"Relecture";"Relecture allemand";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture anglais";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture arabe";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture chinois";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture japonais";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture néerlandais";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture portugais";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture russe";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture espagnol";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture italien";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture français";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture serbe";"";0;"par mot";"";"Nombre";"Correcteur"
"Langues";"Relecture";"Relecture mandarin";"";0;"par mot";"";"Nombre";"Correcteur"
"Beauté & bien être";"Relooking";"Personnal shopper";"";0;"de l'heure";"";"Nombre";"Styliste"
"Beauté & bien être";"Relooking";"Relooking total";"";0;"de l'heure";"";"Nombre";"Styliste"
"Beauté & bien être";"Relooking";"Styliste";"";0;"de l'heure";"";"Nombre";"Styliste"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Changement pile";"";0;"unitaire";"Montres ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Réparation mécanisme";"";0;"par prestation";"Montres ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Changement bracelet ";"";0;"unitaire";"Montres ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Changement verre";"";0;"unitaire";"Montres ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Mise à taille";"";0;"par prestation";"Bague ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Montage de pierre bague";"";0;"unitaire";"Bague ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Restauration de pierre";"";0;"unitaire";"Bague ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Réparation de griffe";"";0;"unitaire";"Bague ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Nettoyage";"";0;"par prestation";"Bague ";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Réparation chaine ";"";0;"par prestation";"Collier et bracelet";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Restauration de pierre";"";0;"par prestation";"Collier et bracelet";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Montage de pierre collier & bracelet";"";0;"par prestation";"Collier et bracelet";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Réparation de griffe";"";0;"par prestation";"Collier et bracelet";"Nombre";"Bijoutier"
"Vêtements, chaussures & accessoires";"Réparation bijoux ";"Réparation pendentif ";"";0;"par prestation";"Collier et bracelet";"Nombre";"Bijoutier"
"Maison & travaux";"Réparation outillage";"Réparation perçeuse / visseuse";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation rabot électrique";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation défonceuse électrique";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation meuleuse";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation poste à souder";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation ponçeuse";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation décapeur ";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation burineur";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation aspirateur";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation carotteuse";"";0;"unitaire";"";"Nombre";""
"Maison & travaux";"Réparation outillage";"Réparation compresseur électrique";"";0;"unitaire";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation motoculteur / motobineuse";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation tondeuse";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation tracteur tondeuse";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation taille haie électrique";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation rotofil ";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation bétonnière ";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation scarificateur électrique";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation treuil électrique";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation desherbeur électrique";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation tronçonneuse";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation nettoyeur haute pression";"";0;"par prestation";"";"Nombre";""
"Jardin & équipements";"Réparation outillage jardin";"Réparation débrouissailleuse";"";0;"par prestation";"";"Nombre";""
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 5";"";0;"unitaire";"iPhone 5";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 5S";"";0;"unitaire";"iPhone 5";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 5C";"";0;"unitaire";"iPhone 5";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone SE";"";0;"unitaire";"iPhone SE";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 6";"";0;"unitaire";"iPhone 6";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 6S";"";0;"unitaire";"iPhone 6";"Nombre";"Réparateur "
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 6C";"";0;"unitaire";"iPhone 6";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 6S plus";"";0;"unitaire";"iPhone 6";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 7";"";0;"unitaire";"iPhone 7";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 7 plus";"";0;"unitaire";"iPhone 7";"Nombre";"Réparateur "
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 8";"";0;"unitaire";"iPhone 8";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone 8 plus";"";0;"unitaire";"iPhone 8";"Nombre";"Réparateur "
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone X";"";0;"unitaire";"iPhone X";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone XR";"";0;"unitaire";"iPhone X";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone XS";"";0;"unitaire";"iPhone X";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement écran LCD iPhone XS Max";"";0;"unitaire";"iPhone X";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement batterie iPhone 5";"";0;"unitaire";"iPhone 5";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement batterie iPhone 5S";"";0;"unitaire";"iPhone 5";"Nombre";"Réparateur"
"Smartphone & Tablette";"Réparation smartphone Apple";"Remplacement batterie iPhone 5C";"";0;"unitaire";"iPhone 5";"Nombre";"Réparateur"
