_id;Service;Prestations;Methode;Option;Supplément 1;Supplément 2
5d66a11808b3d612bd086960;Médecine douce;Naturopathie;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086962;Médecine douce;Reflexologie;de l'heure;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086944;Ménage;Lavage de vitre;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086945;Ménage;Ménage;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086946;Ménage;Lavage de canapé;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086947;Ménage;Lavage de tapis;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086948;Ménage;Lavage de moquette;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd086949;Ménage;Rangement;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08694b;Ménage;Nettoyage des murs;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08694a;Menuiserie;Pose fenêtre;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08694c;Menuiserie;Pose baie vitrée;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08694d;Menuiserie;Pose de poignée de porte;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08694e;Menuiserie;Pose porte;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08694f;Menuiserie;Pose blindage;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086950;Menuiserie;Pose volet roulant;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086951;Menuiserie;Pose volet électrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086952;Menuiserie;Pose de volet;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086954;Menuiserie;Pose de store;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086955;Menuiserie;Pose velux;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086956;Menuiserie;Pose de juda;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086957;Menuiserie;Montage véranda;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086958;Menuiserie;Pose d'escalier;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086959;Menuiserie;Montage verrière;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08695a;Menuiserie;Montage dressing;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08695b;Menuiserie;Pose rampe d'escalier;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08695d;Menuiserie;Pose étagère;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086963;Menuiserie;Dépose store;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086964;Menuiserie;Dépose juda;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086965;Menuiserie;Dépose velux;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086966;Menuiserie;Dépose véranda;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086967;Menuiserie;Dépose verrière;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086968;Menuiserie;Dépose d'escalier;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086969;Menuiserie;Dépose rampe d'escalier;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08696a;Menuiserie;Dépose dressing;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08696b;Menuiserie;Dépose d'étagère;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08696c;Menuiserie;Pose de cuisine;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd08696d;Menuiserie;Dépose blindage;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08696e;Menuiserie;Dépose de volet électrique;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08696f;Menuiserie;Dépose baie vitrée;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086970;Menuiserie;Rabotage porte;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086971;Menuiserie;Dépose volet roulant;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086972;Menuiserie;Dépose fenêtre;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086973;Menuiserie;Dépose porte;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086974;Menuiserie;Rabotage Fenêtre;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086975;Menuiserie;Construction placard;"unitaire;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd086976;Menuiserie;Construction étagère;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd086977;Menuiserie;Réparation poignée de porte;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086978;Menuiserie;Dépose de Volet;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086979;Menuiserie;Construction table;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd08697a;Menuiserie;Pose de plan de travail;"par m2;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd08697b;Menuiserie;Construction chaise;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08697c;Menuiserie;Construction fauteuil de jardin;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd08697d;Menuiserie;Décapage de fenêtre;"unitaire;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd08697e;Menuiserie;Décapage de porte;"unitaire;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd08697f;Menuiserie;Construction bar extérieur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086980;Menuiserie;Construction meuble en palette;"unitaire;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd086981;Menuiserie;Décapage de meuble;"unitaire;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd086983;Menuiserie;Décapage bois de façade;"unitaire;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd086982;Miroiterie;Pose miroir;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086986;Miroiterie;Dépose miroir;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086984;Montage Restauration Meuble;Montage dressing;"par m2;de l'heure";"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086985;Montage Restauration Meuble;Réparation bureau;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086987;Montage Restauration Meuble;Réparation meuble, commode;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086988;Montage Restauration Meuble;Réparation vaisselier, Buffet;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086989;Montage Restauration Meuble;Réparation armoire, penderie;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08698a;Montage Restauration Meuble;Montage de meuble;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08698b;Montage Restauration Meuble;Réparation table;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08698c;Montage Restauration Meuble;Réparation chevet, petit meuble;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08698d;Montage Restauration Meuble;Restauration chevet, petit meuble;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08698e;Montage Restauration Meuble;Réparation chaises, fauteuil;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08698f;Montage Restauration Meuble;Restauration meuble, commode;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086990;Montage Restauration Meuble;Restauration bureau;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086991;Montage Restauration Meuble;Restauration table;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086992;Montage Restauration Meuble;Restauration vaisselier, buffet;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086993;Montage Restauration Meuble;Démontage de meuble;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086994;Montage Restauration Meuble;Restauration chaises;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086998;Montage Restauration Meuble;Tapisserie canapé;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd08699b;Montage Restauration Meuble;Rempaillage chaise;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd0869a3;Montage Restauration Meuble;Tapisserie chaises;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd0869a6;Montage Restauration Meuble;Tapisserie fauteuil;unitaire;"alfred;client";Forfait frais de déplacement;
5d66a11808b3d612bd086995;Musicien;Soliste saxophoniste;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd086996;Musicien;Groupe de Jazz;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd086997;Musicien;Groupe musique orientale;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd086999;Musicien;Soliste pianiste;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd08699a;Musicien;Groupe musique classique;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd08699c;Musicien;Soliste guitariste;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd08699d;Musicien;Groupe musique pop Rock;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd08699e;Musicien;Groupe de rap;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd08699f;Musicien;Groupe de métal;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869aa;Musicien;Soliste violoniste;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869a0;Nettoyage jardin;Entretien salon de jardin;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869a1;Nettoyage jardin;Entretien fontaine à eau;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869a2;Nettoyage jardin;Entretien mare;"par m2;de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869a4;Nettoyage jardin;Nettoyage toiture;"par m2;de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869a7;Nettoyage jardin;Nettoyage facade;"par m2;de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b0;Nettoyage jardin;Déblaiement neige;"par m2;de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869a5;Ordinateur;Prise en main Ordinateur;"par prestation;de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869a8;Ordinateur;Installation Boitier CPL;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869a9;Ordinateur;Installation Imprimante;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ab;Ordinateur;Installation d'un ordinateur;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ac;Ordinateur;Aide à la pratique de l'informatique;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ad;Ordinateur;Réparation disque dur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ae;Ordinateur;Réinstallation d'un Ordinateur;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869af;Ordinateur;Nettoyage Ordinateur (virus etc.);par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b3;Ordinateur;Installation Antivirus;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b6;Ordinateur;Réparation ventilateur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b7;Ordinateur;Mise en Wifi Ordinateur + Téléphone + Imprimante;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ba;Ordinateur;Utilisation Chrome Cast et Installation;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b1;Organisation évènementielle;Organisation Bar Mitzvah;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b2;Organisation évènementielle;Organisation soirée privée;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b4;Organisation évènementielle;Organisation anniversaire enfant;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b5;Organisation évènementielle;Organisation anniversaire adulte;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b8;Organisation évènementielle;Organisation enterrement de vie de jeune fille;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869b9;Organisation évènementielle;Organisation baptème;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869bc;Organisation évènementielle;Organisation enterrement de vie de garçon;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869bb;Peinture;Peinture plafond;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869bd;Peinture;Peinture mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869be;Peinture;Peinture sol;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869bf;Peinture;Préparation mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c0;Peinture;Lessivage mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c1;Peinture;Peinture sol;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c2;Peinture;Peinture mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c3;Peinture;Peinture faience / crédence;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c4;Peinture;Peinture escalier;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c5;Peinture;Peinture plan de travail;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c6;Peinture;Peinture toiture;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c7;Peinture;Peinture Boiserie;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c8;Peinture;Peinture Volets;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869c9;Peinture;Peinture Terrasse;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ca;Peinture;Peinture palissade;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869cb;Peinture;Peinture facade;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869cf;Peinture;Préparation mur;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869d7;Peinture;Peinture boiserie;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869d8;Peinture;Peinture Escalier;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869cc;Personnalisation vêtements;Impression numérique vêtement;unitaire;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd0869cd;Personnalisation vêtements;Impression numérique chaussure;unitaire;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd0869ce;Personnalisation vêtements;Flocage vêtement;unitaire;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd0869d0;Personnalisation vêtements;Flocage chaussure;unitaire;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd0869d1;Personnalisation vêtements;Sérigraphie vêtements;unitaire;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd0869d2;Personnalisation vêtements;Sérigraphie chaussure;unitaire;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd0869d3;Personnalisation vêtements;Broderie vêtements;unitaire;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd0869d5;Personnalisation vêtements;Personnalisation de chaussures;unitaire;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd0869d4;Petits travaux de décoration;Fixation de tableau, cadre et miroir;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869d6;Petits travaux de décoration;Pose de tringle à rideaux;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869d9;Petits travaux de décoration;Fixation d'étagère;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869da;Petits travaux de décoration;Changement d'ampoule;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869db;Petits travaux de décoration;Perçage de trou;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869dc;Petits travaux de décoration;Encadrement de tableau;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869dd;Petits travaux de décoration;Rebouchage de trou;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869de;Photographie;Shooting cérémonie / Soirée;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869df;Photographie;Shooting préparatifs / Cérémonie;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e0;Photographie;Shooting préparatifs / cérémonie / soirée;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e1;Photographie;Book Photos / Shooting couple;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e2;Photographie;Book Photos / Shooting solo;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e3;Photographie;Shooting grossesse;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e4;Photographie;Shooting naissance;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e7;Photographie;Pack shooting grossesse + naissance + 6 mois;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e9;Photographie;Book Photos / Shooting famille;par prestation;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f2;Photographie;Shooting autres portraits;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f3;Photographie;Autres reportages;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f4;Photographie;Shooting Corporate;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f5;Photographie;Monteur photos;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f6;Photographie;Retouche photos;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e5;Piscine & spa;Installation piscine hors sol;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e6;Piscine & spa;Installation spa;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869e8;Piscine & spa;Réparation piscine;"de l'heure;par m2";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ea;Piscine & spa;Réparation liner;"de l'heure;par m2";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869eb;Piscine & spa;Réparation robot piscine;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ec;Piscine & spa;Réparation skimer;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ed;Piscine & spa;Réparation système pompe piscine;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ee;Piscine & spa;Réparation spa;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ef;Piscine & spa;Entretien spa;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f0;Piscine & spa;Entretien piscine;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f1;Piscine & spa;Nettoyage piscine;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f7;Piscine & spa;Nettoyage spa;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f8;Piscine & spa;Nettoyage liner;"par prestation;de l'heure";client;Forfait frais de déplacement;
5d66a11808b3d612bd0869f9;Plâtrerie & isolation;Pose de placo plâtre;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869fa;Plâtrerie & isolation;Pose isolant cloisons;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869fb;Plâtrerie & isolation;Ponçage de platre;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869fc;Plâtrerie & isolation;Pose isolant Thermique;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869fd;Plâtrerie & isolation;Dépose isolant cloisons;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869fe;Plâtrerie & isolation;Pose isolant comble;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd0869ff;Plâtrerie & isolation;Pose de bandes;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a00;Plâtrerie & isolation;Dépose de placo plâtre;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a01;Plâtrerie & isolation;Application d'un enduit de lissage;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a02;Plâtrerie & isolation;Pose isolant phonique;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a03;Plâtrerie & isolation;Dépose isolant Thermique;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a04;Plâtrerie & isolation;Dépose isolant comble;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a05;Plâtrerie & isolation;Dépose isolant phonique;par m2;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a06;Plomberie;Installation baignoire;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a07;Plomberie;Installation douche;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a08;Plomberie;Installation évier;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a09;Plomberie;Installation cabine de douche;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a0a;Plomberie;Installation toilette;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a0b;Plomberie;Installation robinetterie;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a0c;Plomberie;Réparation douche;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a0d;Plomberie;Réparation cabine de douche;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a0e;Plomberie;Raccordement;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a0f;Plomberie;Réparation évier;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a10;Plomberie;Réparation chasse d'eau;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a11;Plomberie;Réparation robinetterie;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a12;Plomberie;Réparation baignoire;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a13;Plomberie;Réparation mitigeur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a14;Plomberie;Réparation climatiseur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a15;Plomberie;Réparation adoucisseur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a16;Plomberie;Purge radiateur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a17;Plomberie;Installation mitigeur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a18;Plomberie;Détection de fuite;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a19;Plomberie;Installation climatiseur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a1a;Plomberie;Débouchage canalisation;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a1b;Plomberie;Installation adoucisseur;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a1c;Plomberie;Pose joint silicone;par mètre;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a1e;Promenade d'animaux;Promenade âne;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a27;Promenade d'animaux;Promenade cheval;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a2a;Promenade d'animaux;Promenade chien;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a2d;Promenade d'animaux;Promenage poney;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a1d;Ramonage;Ramonage conduit gaz;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a1f;Ramonage;Ramonage conduit fuel;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a20;Ramonage;Ramonage cheminée;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a22;Ramonage;Ramonage conduit charbon;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a23;Ramonage;Ramonage poêle;unitaire;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a21;Relecture;Relecture allemand;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a24;Relecture;Relecture anglais;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a25;Relecture;Relecture arabe;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a26;Relecture;Relecture japonais;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a28;Relecture;Relecture chinois;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a29;Relecture;Relecture néerlandais;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a2b;Relecture;Relecture portugais;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a2c;Relecture;Relecture russe;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a2e;Relecture;Relecture espagnol;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a2f;Relecture;Relecture italien;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a30;Relecture;Relecture serbe;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a3f;Relecture;Relecture mandarin;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a48;Relecture;Relecture français;par mot;alfred;Forfait frais de déplacement;
5d66a11808b3d612bd086a31;Relooking;Personnal shopper;de l'heure;client;Forfait frais de déplacement;
5d66a11808b3d612bd086a32;Relooking;Styliste;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd086a40;Relooking;Relooking total;"de l'heure;par prestation";client;Forfait frais de déplacement;
5d66a11808b3d612bd086a33;Réparation bijoux;Changement bracelet;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a34;Réparation bijoux;Mise à taille;par prestation;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a35;Réparation bijoux;Changement verre;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a36;Réparation bijoux;Restauration de pierre;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a37;Réparation bijoux;Montage de pierre bague;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a38;Réparation bijoux;Nettoyage;"par prestation;de l'heure";alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a39;Réparation bijoux;Réparation de griffe;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a3a;Réparation bijoux;Réparation chaine;par prestation;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a3b;Réparation bijoux;Montage de pierre collier & bracelet;par prestation;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a3c;Réparation bijoux;Réparation mécanisme;par prestation;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a3d;Réparation bijoux;Restauration de pierre;par prestation;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a3e;Réparation bijoux;Changement pile;unitaire;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a41;Réparation bijoux;Réparation de griffe;par prestation;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a43;Réparation bijoux;Réparation pendentif;par prestation;alfred;;Forfait retrait & livraison
5d66a11808b3d612bd086a42;Réparation outillage;Réparation perçeuse / visseuse;unitaire;"alfred;client";Forfait frais de déplacement;Forfait retrait & livraison
